© COELO, Groningen			OZB										Afvalstoffenheffing					Rioolheffing huishoudens				Rioolheffing bedrijven																	Woonlasten		Woonlasten							Toeristenbelasting			Hondenbelasting		Leges			Leges							
Provinciecode	Gemeente code	Gemeentenaam	Tarief woningen	Mutatie Tarief woningen	Tarief eigenaar niet-woning	Mutatie Tarief eigenaar niet-woning	Tarief gebruiker niet-woning	Mutatie Tarief gebruiker niet-woning	Tarief niet-woning eigenaar+gebruiker	Mutatie Tarief niet-woning eigenaar+gebruiker	Gemiddeld betaalde ozb woningen		Eénpersoonshuishouden	Mutatie Eénpersoonshuishouden	Meerpersoonshuishouden	Mutatie Meerpersoonshuishouden		Eénpersoonshuishouden	Mutatie Eénpersoonshuishouden	Meerpersoonshuishouden	Mutatie Meerpersoonshuishouden	Waterverbruik 100 m3	Mutatie Waterverbruik 100 m3	waterverbruik 200 m3	Mutatie waterverbruik 200 m3	Waterverbruik 300 m3	Mutatie Waterverbruik 300 m3	Waterverbruik 400 m3	Mutatie Waterverbruik 400 m3	Waterverbruik 500 m4	Mutatie Waterverbruik 500 m4	Waterverbruik 2100 m3	Mutatie Waterverbruik 2100 m3	Waterverbruik 2500 m3	Mutatie Waterverbruik 2500 m3	Waterverbruik 6000 m3	Mutatie Waterverbruik 6000 m3	Waterverbruik 30.000 m3	Mutatie Waterverbruik 30.000 m3		Heffingskorting éénpersoonshuishouden	Heffingskorting meerpersoonshuishouden	Woonlasten éénpersoonshuishouden	Mutatie Woonlasten éénpersoonshuishouden	Woonlasten meerpersoonshuishouden	Mutatie Woonlasten meerpersoonshuishouden		Toeristenbelasting overnachting camping	Toeristenbelasting hotelovernachting	Mutatie Toeristenbelasting hotelovernachting	Hondenbelasting	Mutatie Hondenbelasting	Parkeerbelasting	Mutatie Parkeerbelasting		Paspoort	Mutatie Paspoort	Identiteitskaart	Mutatie Identiteitskaart	Rijbewijs	Mutatie Rijbewijs	Uittreksel BRP	Mutatie Uittreksel BRP
			%	%	%	%	%	%			euro		euro	%	euro	%		euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%	euro	%		euro	euro	euro	%	euro	%		euro	euro	%	euro	%		%		euro	%	euro	%	euro	%	euro	%
11	0888	Beek	0,1269	3,8	0,3253	0,3	0,2875	1,9	1	1,1	431		305	3,9	369	3,2		247	2,7	247	2,7																				0	0	983	4	1.046	3		0,90	2,25	4,2	75,48	3,9	0,00	0,0		83,87	7,7	75,80	7,8	51,11	14,5	15,00	87,5
11	1954	Beekdaelen	0,1234	4,6	0,2835	-0,3	0,2592	1,2	1	0,4	424		303	17,2	332	16,6		325	8,3	325	8,3	325	8,3	325	8,3	325	8,3	442	6,7	442	6,7	1026	4,2	1143	4,0	2091	2,5	7287	2,5		0	0	1.052	9	1.081	9		0,90	1,45	3,6	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	15,20	-3,2
11	0889	Beesel	0,1532	2,3	0,4359	4,4	0,3470	4,1	1	4,2	523		156	-18,8	196	-15,5		171	5,4	171	5,4	171	5,4	171	5,4	171	5,4	171	5,4	171	5,4	171	5,4	171	5,4	171	5,4	171	5,4		0	0	850	-2	891	-2		1,25	2,00	25,0	40,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	10,50	5,5
11	0893	Bergen L	0,0873	1,8	0,2242	6,2	0,1872	5,2	0	5,7	325		203	0,0	286	2,6		281	7,6	281	7,6	281	7,6	281	7,6	281	7,6	281	7,6	281	7,6	281	7,6	281	7,6	281	7,6	281	7,6		0	0	809	3	892	4		1,35	1,35	3,9	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,11	14,5	14,10	17,5
11	0899	Brunssum	0,1461	3,8	0,3323	4,9	0,2851	7,2	1	6,0	379		308	19,3	361	16,0		271	11,2	271	11,2																				0	0	957	10	1.011	10		1,85	1,85	2,8	43,20	-20,8	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	16,60	58,9
11	1711	Echt-Susteren	0,1098	3,9	0,2507	6,3	0,2004	6,3	0	6,3	374		161	12,2	264	12,4		288	3,5	288	3,5	288	3,5	288	3,5	288	3,5	288	3,5	288	3,5	288	3,5	288	3,5	288	3,5	288	3,5		0	0	824	5	926	6		1,75	1,75	16,7	47,35	3,3	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	8,35	3,1
11	1903	Eijsden-Margraten	0,1113	4,3	0,1701	6,4	0,1461	6,4	0	6,4	473		243	18,8	372	17,9		294	3,2	294	3,2	425	3,2	425	3,2	425	3,2	425	3,2	425	3,2	425	3,2	425	3,2	425	3,2	425	3,2		0	0	1.010	7	1.138	8		2,20	2,20	0,0	80,00	0,0	alleen parkeervergunning	alleen parkeervergunning		83,85	7,7	75,80	7,7	51,10	14,5	7,85	3,3
11	0907	Gennep	0,0995	9,2	0,1912	4,6	0,1370	3,5	0	4,1	400		210	13,0	262	8,8		242	0,0	242	0,0	242	0,0	242	0,0	242	-20,8	242	-20,8	306	0,0	673	-0,1	673	-6,7	1242	-9,9	2631	-48,7		0	0	853	7	905	6		1,30	1,90	8,6	63,00	4,2	0,00	0,0		83,87	7,7	75,80	7,8	51,11	14,5	13,65	1,1
11	1729	Gulpen-Wittem	0,1287	4,3	0,4058	2,3	0,3119	2,3	1	2,3	498		239	11,7	365	11,3		285	6,0	285	6,0	567	6,0	567	6,0	567	6,0	567	6,0	567	6,0	567	6,0	567	6,0	2194	6,0	2194	6,0		0	0	1.022	6	1.148	7		2,00	2,00	0,0	0,00	0,0	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	8,10	4,5
11	0917	Heerlen	0,1601	3,3	0,3913	5,9	0,2933	5,7	1	5,8	416		241	6,1	380	4,6		196	3,1	196	3,1	196	3,1	196	3,1	285	3,1	285	3,1	430	3,1	959	3,1	959	3,1	1350	3,1	2215	3,1		0	0	853	4	993	4		2,00	2,00	0,0	70,92	-11,6	1,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	19,60	3,2
11	1507	Horst aan de Maas	0,1290	5,5	0,2915	9,1	0,2330	9,1	1	9,1	488		188	3,0	259	2,9		280	21,7	280	21,7	280	21,7	280	21,7	280	21,7	280	21,7	560	143,5	1120	387,0	1120	387,0	3080	1239,1	8680	3673,9		0	0	956	9	1.027	9		1,60	1,60	3,2	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	12,35	4,2
11	0928	Kerkrade	0,1725	1,9	0,5135	0,3	0,3878	-2,5	1	-0,9	427		272	8,0	331	6,4		219	2,8	235	2,6	235	2,6	235	2,6	235	2,6	235	2,6	366	3,1	845	3,1	845	3,1	1405	3,0	2821	3,0		0	0	918	4	993	4		geen campings in gemeente	1,95	2,6	0,00	Afgeschaft	1,50	0,0		83,87	9,7	75,80	15,6	51,11	24,7	12,00	9,1
11	0882	Landgraaf	0,1390	5,5	0,3469	7,5	0,2881	5,6	1	6,7	404		275	12,0	351	11,8		267	0,0	267	0,0	267	0,0	267	0,0	334	0,0	334	0,0	631	21,9	2124	89,5	2124	67,0	4099	58,2	11639	0,0		0	0	946	6	1.022	6		1,50	1,50	3,5	81,70	4,2	0,00	0,0		83,85	7,7	75,80	7,8	48,15	12,4	15,75	4,3
11	1640	Leudal	0,0920	3,3	0,1592	0,2	0,1592	0,2	0	0,2	341		143	-17,9	220	-12,4		283	0,0	283	0,0	283	0,0	283	0,0	283	0,0	283	0,0	283	0,0	283	0,0	283	0,0	283	0,0	283	0,0		0	0	766	-3	843	-2		1,30	1,30	0,0	0,00	0,0	0,00	0,0		83,85	10,6	75,80	10,6	51,10	22,8	9,30	2,2
11	1641	Maasgouw	0,0869	10,3	0,2004	5,9	0,1724	1,9	0	4,0	306		244	19,0	315	14,1		280	6,1	280	6,1	280	6,1	280	6,1	280	6,1	280	6,1	504	6,1	1401	6,1	1625	6,1	3334	6,1	13004	6,1		0	0	831	11	902	10		2,00	2,00	27,4	52,00	4,0	3,00	0,0		83,00	7,8	75,00	7,1	51,00	15,9	7,15	2,9
11	0935	Maastricht	0,1050	3,9	0,3830	8,6	0,3380	9,3	1	8,9	437		347	0,2	365	0,3		221	4,6	221	4,6	221	4,6	221	4,6	221	4,6	221	4,6	673	4,6	3386	4,6	4290	4,6	10620	4,6	54028	4,6		0	0	1.004	3	1.022	3		1,58	4,77	4,6	73,56	4,6	3,50	16,7		83,85	7,7	75,80	7,8	51,10	14,5	16,60	5,7
11	0938	Meerssen	0,1553	3,6	0,3541	3,9	0,2807	3,9	1	3,9	609		293	12,3	333	11,7		322	5,5	384	5,5	358	5,5	471	5,6	584	5,6	697	5,6	810	5,6	2618	5,6	3070	5,6	7025	5,6	34145	5,6		0	0	1.224	6	1.327	6		1,90	1,90	0,0	60,00	0,0	0,90	0,0		83,85	7,7	75,80	7,8	51,10	14,5	9,60	3,8
11	0944	Mook en Middelaar	0,1182	1,2	0,2791	-1,9	0,2060	-5,7	0	-3,5	571		261	6,1	305	6,0		143	4,2	143	4,2	143	4,2	143	4,2	143	4,2	143	4,2	338	147,4	1122	26,7	1317	48,8	2884	31,3	14632	369,3		0	0	975	3	1.019	3		1,50	1,50	40,2	64,68	8,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	11,50	0,0
11	0946	Nederweert	0,1151	9,3	0,3175	9,8	0,2327	7,4	1	8,8	493		131	-50,2	166	-43,4		305	2,7	305	2,7	610	105,5	610	105,5	610	105,5	610	105,5	610	105,5	610	105,5	610	105,5	610	105,5	610	105,5		0	0	929	-8	964	-7		1,00	1,00	0,0	0,00	Afgeschaft	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	8,00	0,0
11	1894	Peel en Maas	0,0800	2,5	0,2248	3,5	0,1802	3,5	0	3,5	320		190	5,0	240	3,9		289	1,4	289	1,4	289	1,4	289	1,4	289	1,4	289	1,4	289	1,4	289	1,4	289	1,4	289	1,4	289	1,4		0	0	799	3	849	3		1,30	1,30	30,0	0,00	0,0	0,00	0,0		80,00	5,3	68,00	4,6	47,00	14,1	10,00	0,0
11	1669	Roerdalen	0,1043	8,0	0,2129	13,4	0,1625	12,3	0	12,9	350		281	28,9	346	22,3		226	2,7	226	2,7	226	2,7	282	2,7	282	2,7	282	2,7	802	2,7	2456	2,7	2456	2,7	5437	2,7	7546	2,7		0	0	857	12	922	11		1,95	1,95	14,7	46,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	18,20	4,0
11	0957	Roermond	0,1194	8,2	0,2382	12,7	0,2025	12,7	0	12,7	429		298	0,8	298	0,8		197	7,2	197	7,2	197	7,2	197	7,2	197	7,2	197	7,2	197	7,2	197	7,2	197	7,2	197	7,2	197	7,2		0	0	925	6	925	6		1,65	3,32	6,4	0,00	Afgeschaft	2,80	0,0		83,85	7,7	75,80	7,8	51,10	14,5	16,60	5,7
11	0965	Simpelveld	0,1606	3,2	0,1606	3,8	0,1606	3,8	0	3,8	489		274	10,9	315	10,8		323	16,0	323	16,0	646	131,9	646	131,9	646	131,9	646	131,9	646	131,9	646	131,9	646	131,9	646	131,9	646	131,9		0	0	1.086	9	1.127	9		1,55	1,55	3,3	33,96	-33,4	0,00	0,0		83,85	7,9	75,80	7,8	51,10	14,5	8,85	1,7
11	1883	Sittard-Geleen	0,1737	5,0	0,7828	7,2	0,6050	7,3	1	7,2	536		291	2,6	363	2,1		230	2,3	230	2,3	230	2,3	230	2,3	230	2,3	230	2,3	230	2,3	230	2,3	230	2,3	230	2,3	230	2,3		0	0	1.057	4	1.129	3		1,20	2,52	4,1	46,80	0,0	1,90	0,0		83,85	7,7	75,80	7,8	51,10	14,5	17,65	4,1
11	0971	Stein	0,1221	4,8	0,3686	-0,1	0,3124	-3,5	1	-1,7	396		314	6,2	382	5,1		248	22,0	298	17,6	248	22,0	298	17,6	348	14,7	528	9,2	638	7,5	2398	1,9	2838	1,6	6688	0,7	33088	0,1		0	0	958	9	1.075	8		2,13	2,13	4,4	0,00	0,0	0,00	0,0		83,87	7,7	75,80	7,7	51,11	14,5	17,00	11,1
11	0981	Vaals	0,1261	-0,2	0,3412	2,0	0,2993	3,8	1	2,8	403		398	13,0	451	12,6		303	26,9	337	26,8																				0	0	1.104	11	1.191	11		1,95	2,75	3,8	44,55	4,2	1,50	0,0		83,85	7,7	75,80	7,8	51,10	14,5	9,15	4,0
11	0994	Valkenburg aan de Geul	0,1404	4,9	0,5615	5,7	0,4493	5,7	1	5,7	547		254	13,4	267	12,6		183	14,7	183	-36,5	183	-22,1	183	-61,1	587	-16,7	587	-37,6	1194	1,6	7058	43,0	7058	20,1	14721	4,4	57036	-19,1		0	0	984	9	997	-5		1,90	2,50	25,0	0,00	0,0	1,90	0,0		83,80	7,7	75,80	7,8	51,10	14,6	16,60	5,7
11	0983	Venlo	0,1322	3,6	0,3873	1,5	0,3111	1,5	1	1,5	460		165	0,0	274	0,0		155	0,0	155	0,0	155	0,0	155	0,0	155	0,0	155	0,0	155	0,0	463	0,0	575	0,0	1555	0,0	8275	0,0		0	0	780	2	890	2		1,65	2,30	4,6	62,64	0,0	2,80	3,7		83,85	7,7	75,80	7,8	51,10	14,5	16,85	4,3
11	0984	Venray	0,1156	5,3	0,3204	5,1	0,2544	5,1	1	5,1	443		245	2,9	274	2,9		185	3,7	254	3,7	254	3,7	254	3,7	391	3,7	391	3,7	528	3,7	1350	3,7	1624	3,7	3543	3,7	16699	3,7		0	0	873	4	971	4		1,35	1,35	3,9	0,00	0,0	alleen parkeervergunning	alleen parkeervergunning		83,80	7,7	75,80	7,8	51,11	14,6	13,00	4,0
11	0986	Voerendaal	0,1365	3,6	0,2797	3,2	0,2111	5,5	0	4,2	504		292	15,9	343	13,2		360	4,4	360	4,4	360	4,4	360	4,4	360	4,4	360	4,4	360	4,4	360	4,4	360	4,4	360	4,4	360	4,4		0	0	1.157	7	1.207	6		1,45	1,45	0,0	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	10,50	5,0
11	0988	Weert	0,0995	10,7	0,2656	10,3	0,1521	13,4	0	11,4	387		279	4,9	334	5,0		220	2,3	220	2,3	220	2,3	220	2,3	220	2,3	220	2,3	410	90,6	1161	13,3	1360	12,0	2920	8,0	8320	20,1		0	0	886	7	941	7		1,65	2,60	4,0	0,00	0,0	1,60	0,0		83,80	7,8	75,80	7,8	51,10	14,5	10,70	3,4
12	0034	Almere	0,0971	3,7	0,3596	3,9	0,2889	3,9	1	3,9	409		418	6,9	440	6,9		229	19,8	229	19,8	229	19,8	229	19,8	229	19,8	229	19,8	229	19,8	229	19,8	229	19,8	229	19,8	229	19,8		0	0	1.056	8	1.078	8		2,64	6,85	3,8	0,00	0,0	3,41	4,9		83,85	7,7	75,80	7,7	51,10	14,5	16,60	9,4
12	0303	Dronten	0,1187	6,4	0,2783	8,5	0,2083	9,0	0	8,7	474		300	6,3	358	1,2		169	6,3	169	6,3	169	6,3	169	6,3	169	6,3	169	6,3	338	6,3	507	6,3	845	6,3	845	6,3	845	6,3		0	0	943	6	1.000	4		1,55	1,55	6,9	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	22,8	12,35	13,3
12	0995	Lelystad	0,1193	6,2	0,5136	-4,7	0,2727	41,4	1	7,5	480		326	7,1	407	7,2		127	4,9	222	4,8																				0	0	934	6	1.110	6		1,00	2,50	0,0	46,56	0,0	1,60	0,0		83,85	7,7	75,80	7,8	51,11	14,5	16,65	5,4
12	0171	Noordoostpolder	0,1074	4,6	0,2286	4,2	0,1810	4,2	0	4,2	417		288	4,7	366	11,5		181	3,9	181	3,9	181	3,9	181	3,9	187	3,9	187	3,9	187	3,9	552	4,0	552	4,0	924	4,0	924	4,0		0	0	886	4	964	7		0,83	1,23	3,4	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,8	51,10	14,5	11,25	3,7
12	0184	Urk	0,1302	6,4	0,3159	6,3	0,2436	6,3	1	6,3	480		251	0,0	251	0,0		263	4,0	263	4,0	340	4,9	340	4,9	340	4,9	683	4,9	683	4,9	1954	7,7	1954	7,7	2517	4,9	3364	4,9		0	0	994	4	994	4		1,60	1,60	3,2	86,00	3,6	0,00	0,0		83,87	7,8	75,80	7,8	51,00	14,2	9,70	3,7
12	0050	Zeewolde	0,1384	7,3	0,2451	3,4	0,1949	3,4	0	3,4	656		325	69,3	419	51,3		151	4,9	151	4,9	151	4,9	151	4,9	151	4,9	151	4,9	151	4,9	151	4,9	151	4,9	151	4,9	151	4,9		0	0	1.132	19	1.226	19		1,30	3,24	2,9	0,00	0,0	0,00	0,0		83,85	7,7	75,80	7,7	51,11	14,5	9,85	2,6
